ID Persona,Cantidad Acumulada,Cantidad Diaria,ultimo_leido,Fecha
075,10,10,075000084,2024-02-08 19:42
032,48,48,032001726,2024-02-08 19:42
009,87,87,009000017,2024-02-08 19:42
032,56,56,032001726,2024-02-08 19:42
009,81,81,009000017,2024-02-08 19:42
016,51,51,016001228,2024-02-08 19:42
008,53,53,008000060,2024-02-08 19:42
500,22,22,500800038,2024-02-08 19:42
500,18,18,500800038,2024-02-08 19:42
003,80,80,003000621,2024-02-08 19:42
028,78,78,028000833,2024-02-08 19:42
003,59,59,003000621,2024-02-08 19:42
028,75,75,028000833,2024-02-08 19:42
057,104,104,057001714,2024-02-08 19:42
080,15,15,080000286,2024-02-08 19:42
057,115,115,057001714,2024-02-08 19:42
010,60,60,010000144,2024-02-08 19:42
016,55,55,016001231,2024-02-08 19:42
009,88,88,009000018,2024-02-08 19:42
016,52,52,016001231,2024-02-08 19:42
009,82,82,009000018,2024-02-08 19:42
078,70,70,078000178,2024-02-08 19:42
078,67,67,078000178,2024-02-08 19:42
080,16,16,080000278,2024-02-08 19:42
079,41,41,079000282,2024-02-08 19:42
080,14,14,080000278,2024-02-08 19:42
004,81,81,004000144,2024-02-08 19:43
004,69,69,004000144,2024-02-08 19:43
077,46,46,077000170,2024-02-08 19:43
059,90,90,059000121,2024-02-08 19:43
077,46,46,077000170,2024-02-08 19:43
057,105,105,057001711,2024-02-08 19:43
057,116,116,057001711,2024-02-08 19:43
032,49,49,032001736,2024-02-08 19:43
032,57,57,032001736,2024-02-08 19:43
500,23,23,500800039,2024-02-08 19:43
062,41,41,062000030,2024-02-08 19:43
500,19,19,500800039,2024-02-08 19:43
081,26,26,081000047,2024-02-08 19:43
081,27,27,081000053,2024-02-08 19:43
028,79,79,028000830,2024-02-08 19:43
081,28,28,081000050,2024-02-08 19:43
016,56,56,016001233,2024-02-08 19:43
028,76,76,028000830,2024-02-08 19:43
016,53,53,016001233,2024-02-08 19:43
010,58,58,010000141,2024-02-08 19:43
010,61,61,010000141,2024-02-08 19:43
057,106,106,057001708,2024-02-08 19:43
057,117,117,057001708,2024-02-08 19:43
003,60,60,003000597,2024-02-08 19:43
500,24,24,500800040,2024-02-08 19:43
500,20,20,500800040,2024-02-08 19:43
056,67,67,056000727,2024-02-08 19:44
016,54,54,016001232,2024-02-08 19:43
056,64,64,056000727,2024-02-08 19:44
064,65,65,064000696,2024-02-08 19:44
008,54,54,008000059,2024-02-08 19:44
064,55,55,064000696,2024-02-08 19:44
031,66,66,031000858,2024-02-08 19:44
008,61,61,008000059,2024-02-08 19:44
004,82,82,004000145,2024-02-08 19:44
031,74,74,031000858,2024-02-08 19:44
004,70,70,004000145,2024-02-08 19:44
062,44,44,062000033,2024-02-08 19:44
009,89,89,009000014,2024-02-08 19:44
062,42,42,062000033,2024-02-08 19:44
009,83,83,009000014,2024-02-08 19:44
059,81,81,059000127,2024-02-08 19:44
016,57,57,016001242,2024-02-08 19:44
016,55,55,016001242,2024-02-08 19:44
078,71,71,078000181,2024-02-08 19:44
057,107,107,057001705,2024-02-08 19:44
078,68,68,078000181,2024-02-08 19:44
057,118,118,057001705,2024-02-08 19:44
016,58,58,016001229,2024-02-08 19:44
016,56,56,016000243,2024-02-08 19:44
016,57,57,016001229,2024-02-08 19:44
500,25,25,500800041,2024-02-08 19:44
031,75,75,031000860,2024-02-08 19:44
500,21,21,500800041,2024-02-08 19:44
012,46,46,012001284,2024-02-08 19:44
012,47,47,012001346,2024-02-08 19:44
012,59,59,012001284,2024-02-08 19:44
012,48,48,012001337,2024-02-08 19:44
012,60,60,012001346,2024-02-08 19:44
012,49,49,012001343,2024-02-08 19:44
012,61,61,012001337,2024-02-08 19:44
012,50,50,012001334,2024-02-08 19:44
012,62,62,012001343,2024-02-08 19:44
012,51,51,012001340,2024-02-08 19:44
012,63,63,012001334,2024-02-08 19:44
012,52,52,012001316,2024-02-08 19:44
012,64,64,012001340,2024-02-08 19:44
012,65,65,012001316,2024-02-08 19:44
059,82,82,059000147,2024-02-08 19:44
004,83,83,004000172,2024-02-08 19:45
059,91,91,059000147,2024-02-08 19:44
012,53,53,012001322,2024-02-08 19:45
004,71,71,004000172,2024-02-08 19:45
012,66,66,012001322,2024-02-08 19:45
012,54,54,012001325,2024-02-08 19:45
012,67,67,012001325,2024-02-08 19:45
012,55,55,012001331,2024-02-08 19:45
057,108,108,057001702,2024-02-08 19:45
012,68,68,012001331,2024-02-08 19:45
064,66,66,064000695,2024-02-08 19:45
057,119,119,057001702,2024-02-08 19:45
064,56,56,064000695,2024-02-08 19:45
016,58,58,016001239,2024-02-08 19:45
030,47,47,030000279,2024-02-08 19:45
062,45,45,062000036,2024-02-08 19:45
030,51,51,030000279,2024-02-08 19:45
062,43,43,062000036,2024-02-08 19:45
500,26,26,500800044,2024-02-08 19:45
500,22,22,500800044,2024-02-08 19:45
059,83,83,059000150,2024-02-08 19:45
003,81,81,003000600,2024-02-08 19:45
059,92,92,059000150,2024-02-08 19:45
003,61,61,003000600,2024-02-08 19:45
016,59,59,016001236,2024-02-08 19:45
016,59,59,016001236,2024-02-08 19:45
077,47,47,077000156,2024-02-08 19:45
077,47,47,077000156,2024-02-08 19:45
008,55,55,008000033,2024-02-08 19:45
008,62,62,008000033,2024-02-08 19:45
057,109,109,057001713,2024-02-08 19:45
057,120,120,057001713,2024-02-08 19:45
032,50,50,032001706,2024-02-08 19:45
009,90,90,009000015,2024-02-08 19:45
032,58,58,032001706,2024-02-08 19:45
009,84,84,009000015,2024-02-08 19:45
010,62,62,010000138,2024-02-08 19:45
031,67,67,031000857,2024-02-08 19:45
031,76,76,031000857,2024-02-08 19:45
004,84,84,004000148,2024-02-08 19:46
004,72,72,004000148,2024-02-08 19:46
059,84,84,059000124,2024-02-08 19:46
016,60,60,016001259,2024-02-08 19:46
059,93,93,059000124,2024-02-08 19:46
030,52,52,030000277,2024-02-08 19:46
079,36,36,079000280,2024-02-08 19:46
056,68,68,056000729,2024-02-08 19:46
056,65,65,056000729,2024-02-08 19:46
066,108,108,066000711,2024-02-08 19:46
066,90,90,066000711,2024-02-08 19:46
033,68,68,033001291,2024-02-08 19:46
033,63,63,033001291,2024-02-08 19:46
057,110,110,057001699,2024-02-08 19:46
057,121,121,057001699,2024-02-08 19:46
075,8,8,075000328,2024-02-08 19:46
016,60,60,016001258,2024-02-08 19:46
016,61,61,016001258,2024-02-08 19:46
059,94,94,059000141,2024-02-08 19:46
033,69,69,033001288,2024-02-08 19:46
057,111,111,057001696,2024-02-08 19:46
033,64,64,033001288,2024-02-08 19:46
057,122,122,057001696,2024-02-08 19:46
009,91,91,009000012,2024-02-08 19:46
009,85,85,009000012,2024-02-08 19:46
500,27,27,500800043,2024-02-08 19:46
033,65,65,033001294,2024-02-08 19:46
500,23,23,500800043,2024-02-08 19:46
032,51,51,032001704,2024-02-08 19:46
079,42,42,079000283,2024-02-08 19:46
032,59,59,032001704,2024-02-08 19:46
073,67,67,073000408,2024-02-08 19:46
073,62,62,073000408,2024-02-08 19:46
073,63,63,073000412,2024-02-08 19:46
073,68,68,073000396,2024-02-08 19:46
073,64,64,073000396,2024-02-08 19:46
062,46,46,062000206,2024-02-08 19:47
078,72,72,078000182,2024-02-08 19:47
057,112,112,057001693,2024-02-08 19:47
078,69,69,078000182,2024-02-08 19:47
030,48,48,030000274,2024-02-08 19:47
057,123,123,057001693,2024-02-08 19:47
056,69,69,056000724,2024-02-08 19:47
033,66,66,033001282,2024-02-08 19:47
066,109,109,066000712,2024-02-08 19:47
056,66,66,056000724,2024-02-08 19:47
028,80,80,028000844,2024-02-08 19:47
066,91,91,066000712,2024-02-08 19:47
028,77,77,028000844,2024-02-08 19:47
073,69,69,073000389,2024-02-08 19:47
016,62,62,016001261,2024-02-08 19:47
073,65,65,073000389,2024-02-08 19:47
008,63,63,008000056,2024-02-08 19:47
009,86,86,009000011,2024-02-08 19:47
003,82,82,003000588,2024-02-08 19:47
003,62,62,003000588,2024-02-08 19:47
057,113,113,057001690,2024-02-08 19:47
057,124,124,057001690,2024-02-08 19:47
058,63,63,058000805,2024-02-08 19:47
058,57,57,058000805,2024-02-08 19:47
016,61,61,016001262,2024-02-08 19:47
016,63,63,016001262,2024-02-08 19:47
059,85,85,059000119,2024-02-08 19:47
007,40,40,007001306,2024-02-08 19:47
059,95,95,059000119,2024-02-08 19:47
007,47,47,007001306,2024-02-08 19:47
033,67,67,033001285,2024-02-08 19:47
009,92,92,009000010,2024-02-08 19:47
009,87,87,009000010,2024-02-08 19:47
010,59,59,010000139,2024-02-08 19:47
010,63,63,010000139,2024-02-08 19:47
004,85,85,004000146,2024-02-08 19:47
004,73,73,004000146,2024-02-08 19:47
066,110,110,066000713,2024-02-08 19:47
016,62,62,016001264,2024-02-08 19:47
066,92,92,066000713,2024-02-08 19:47
500,28,28,500800042,2024-02-08 19:47
016,64,64,016001264,2024-02-08 19:47
500,24,24,500800042,2024-02-08 19:47
056,70,70,056000725,2024-02-08 19:48
056,67,67,056000725,2024-02-08 19:48
008,56,56,008000035,2024-02-08 19:48
033,70,70,033001177,2024-02-08 19:48
008,64,64,008000035,2024-02-08 19:48
033,68,68,033001177,2024-02-08 19:48
032,52,52,032001707,2024-02-08 19:48
032,60,60,032001707,2024-02-08 19:48
062,44,44,062000200,2024-02-08 19:48
030,53,53,030000286,2024-02-08 19:48
028,78,78,028000846,2024-02-08 19:48
064,67,67,064000699,2024-02-08 19:48
064,57,57,064000699,2024-02-08 19:48
033,71,71,033001101,2024-02-08 19:48
033,69,69,033001101,2024-02-08 19:48
016,63,63,016001265,2024-02-08 19:48
016,65,65,016001265,2024-02-08 19:48
009,93,93,009000007,2024-02-08 19:48
009,88,88,009000007,2024-02-08 19:48
007,41,41,007001305,2024-02-08 19:48
004,86,86,004000154,2024-02-08 19:48
066,111,111,066000714,2024-02-08 19:48
004,74,74,004000154,2024-02-08 19:48
500,29,29,500800045,2024-02-08 19:48
066,93,93,066000714,2024-02-08 19:48
059,86,86,059000135,2024-02-08 19:48
500,25,25,500800045,2024-02-08 19:48
033,72,72,033001117,2024-02-08 19:48
059,96,96,059000135,2024-02-08 19:48
033,70,70,033001117,2024-02-08 19:48
028,81,81,028000839,2024-02-08 19:48
028,79,79,028000839,2024-02-08 19:48
058,64,64,058000748,2024-02-08 19:48
058,58,58,058000748,2024-02-08 19:48
016,64,64,016001263,2024-02-08 19:48
016,66,66,016001263,2024-02-08 19:48
031,77,77,031000856,2024-02-08 19:48
056,71,71,056000726,2024-02-08 19:48
056,68,68,056000726,2024-02-08 19:48
008,57,57,008000057,2024-02-08 19:48
008,65,65,008000057,2024-02-08 19:48
062,45,45,062000197,2024-02-08 19:49
069,50,50,069000258,2024-02-08 19:49
069,48,48,069000258,2024-02-08 19:49
032,53,53,032001746,2024-02-08 19:49
030,49,49,030000271,2024-02-08 19:49
030,54,54,030000271,2024-02-08 19:49
033,73,73,033001098,2024-02-08 19:49
500,30,30,500800049,2024-02-08 19:49
033,71,71,033001098,2024-02-08 19:49
066,112,112,066000715,2024-02-08 19:49
500,26,26,500800049,2024-02-08 19:49
028,82,82,028000849,2024-02-08 19:49
028,80,80,028000849,2024-02-08 19:49
016,65,65,016001266,2024-02-08 19:49
016,67,67,016001266,2024-02-08 19:49
033,72,72,033001092,2024-02-08 19:49
073,70,70,073000401,2024-02-08 19:49
073,66,66,073000401,2024-02-08 19:49
064,68,68,064000698,2024-02-08 19:49
064,58,58,064000698,2024-02-08 19:49
073,71,71,073000404,2024-02-08 19:49
073,67,67,073000404,2024-02-08 19:49
004,87,87,004000147,2024-02-08 19:49
004,75,75,004000147,2024-02-08 19:49
028,83,83,028000847,2024-02-08 19:49
073,72,72,073000409,2024-02-08 19:49
028,81,81,028000847,2024-02-08 19:49
073,68,68,073000409,2024-02-08 19:49
008,58,58,008000053,2024-02-08 19:49
056,72,72,056000721,2024-02-08 19:49
008,66,66,008000053,2024-02-08 19:49
056,69,69,056000721,2024-02-08 19:49
016,66,66,016001268,2024-02-08 19:50
033,73,73,033001099,2024-02-08 19:49
500,31,31,500800046,2024-02-08 19:50
016,68,68,016001268,2024-02-08 19:50
500,27,27,500800046,2024-02-08 19:50
032,54,54,032001743,2024-02-08 19:50
009,94,94,009000008,2024-02-08 19:50
032,61,61,032001743,2024-02-08 19:50
009,89,89,009000008,2024-02-08 19:50
031,68,68,031000773,2024-02-08 19:50
031,78,78,031000773,2024-02-08 19:50
057,125,125,057001695,2024-02-08 19:50
062,46,46,062000194,2024-02-08 19:50
033,74,74,033001096,2024-02-08 19:50
033,74,74,033001096,2024-02-08 19:50
066,113,113,066000717,2024-02-08 19:50
066,94,94,066000717,2024-02-08 19:50
058,65,65,058000780,2024-02-08 19:50
058,59,59,058000780,2024-02-08 19:50
016,67,67,016001267,2024-02-08 19:50
016,69,69,016001267,2024-02-08 19:50
033,75,75,033001102,2024-02-08 19:50
059,97,97,059000153,2024-02-08 19:50
004,88,88,004000173,2024-02-08 19:50
010,64,64,010000108,2024-02-08 19:50
004,76,76,004000173,2024-02-08 19:50
056,73,73,056000722,2024-02-08 19:50
056,70,70,056000722,2024-02-08 19:50
028,84,84,028000836,2024-02-08 19:50
008,67,67,008000032,2024-02-08 19:50
500,32,32,500800047,2024-02-08 19:50
028,82,82,028000836,2024-02-08 19:50
500,28,28,500800047,2024-02-08 19:50
080,17,17,080000287,2024-02-08 19:50
064,69,69,064000702,2024-02-08 19:50
064,59,59,064000702,2024-02-08 19:50
009,95,95,009000009,2024-02-08 19:50
009,90,90,009000009,2024-02-08 19:50
033,76,76,033001093,2024-02-08 19:51
059,98,98,059000149,2024-02-08 19:51
016,68,68,016001269,2024-02-08 19:51
032,62,62,032001740,2024-02-08 19:51
016,70,70,016001269,2024-02-08 19:51
057,114,114,057001775,2024-02-08 19:51
057,126,126,057001775,2024-02-08 19:51
081,20,20,081000037,2024-02-08 19:51
007,48,48,007001325,2024-02-08 19:51
081,29,29,081000037,2024-02-08 19:51
081,30,30,081000062,2024-02-08 19:51
003,83,83,003000489,2024-02-08 19:51
033,75,75,033001150,2024-02-08 19:51
003,63,63,003000489,2024-02-08 19:51
033,77,77,033001150,2024-02-08 19:51
081,31,31,081000034,2024-02-08 19:51
058,66,66,058000796,2024-02-08 19:51
031,69,69,031000855,2024-02-08 19:51
058,60,60,058000796,2024-02-08 19:51
031,79,79,031000855,2024-02-08 19:51
004,89,89,004000151,2024-02-08 19:51
004,77,77,004000151,2024-02-08 19:51
028,85,85,028000841,2024-02-08 19:51
062,47,47,062000191,2024-02-08 19:51
033,78,78,033001109,2024-02-08 19:51
016,69,69,016001273,2024-02-08 19:51
016,71,71,016001273,2024-02-08 19:51
012,56,56,012001170,2024-02-08 19:51
012,69,69,012001173,2024-02-08 19:51
012,57,57,012001287,2024-02-08 19:51
012,70,70,012001170,2024-02-08 19:51
012,58,58,012001290,2024-02-08 19:51
012,71,71,012001287,2024-02-08 19:51
012,59,59,012001299,2024-02-08 19:51
057,115,115,057001772,2024-02-08 19:51
012,72,72,012001299,2024-02-08 19:51
500,33,33,500800048,2024-02-08 19:51
057,127,127,057001772,2024-02-08 19:51
500,29,29,500800048,2024-02-08 19:51
012,60,60,012001293,2024-02-08 19:51
012,61,61,012001302,2024-02-08 19:51
012,73,73,012001293,2024-02-08 19:51
012,74,74,012001302,2024-02-08 19:51
008,59,59,008000051,2024-02-08 19:51
008,68,68,008000051,2024-02-08 19:51
032,55,55,032001737,2024-02-08 19:51
032,63,63,032001737,2024-02-08 19:51
016,72,72,016001272,2024-02-08 19:51
031,70,70,031000859,2024-02-08 19:51
031,80,80,031000859,2024-02-08 19:51
069,51,51,069000267,2024-02-08 19:51
069,49,49,069000267,2024-02-08 19:51
028,83,83,028000843,2024-02-08 19:52
059,87,87,059000146,2024-02-08 19:52
004,90,90,004000149,2024-02-08 19:52
059,99,99,059000146,2024-02-08 19:52
004,78,78,004000149,2024-02-08 19:52
016,73,73,016001271,2024-02-08 19:52
064,70,70,064000700,2024-02-08 19:52
064,60,60,064000700,2024-02-08 19:52
033,76,76,033001112,2024-02-08 19:52
056,74,74,056000723,2024-02-08 19:52
033,79,79,033001112,2024-02-08 19:52
003,84,84,003000615,2024-02-08 19:52
057,116,116,057001769,2024-02-08 19:52
057,128,128,057001769,2024-02-08 19:52
059,88,88,059000274,2024-02-08 19:52
008,69,69,008000049,2024-02-08 19:52
033,77,77,033001111,2024-02-08 19:52
080,18,18,080000255,2024-02-08 19:52
016,70,70,016001274,2024-02-08 19:52
080,15,15,080000255,2024-02-08 19:52
016,74,74,016001274,2024-02-08 19:52
062,47,47,062000182,2024-02-08 19:52
062,48,48,062000182,2024-02-08 19:52
033,78,78,033001107,2024-02-08 19:52
057,117,117,057001766,2024-02-08 19:52
033,80,80,033001107,2024-02-08 19:52
057,129,129,057001766,2024-02-08 19:52
500,34,34,500800050,2024-02-08 19:52
500,30,30,500800050,2024-02-08 19:52
066,114,114,066000716,2024-02-08 19:53
066,95,95,066000716,2024-02-08 19:53
004,79,79,004000152,2024-02-08 19:53
016,71,71,016001276,2024-02-08 19:53
033,81,81,033001091,2024-02-08 19:53
056,75,75,056000718,2024-02-08 19:53
010,65,65,010000135,2024-02-08 19:53
031,81,81,031000765,2024-02-08 19:53
057,118,118,057001763,2024-02-08 19:53
057,130,130,057001763,2024-02-08 19:53
008,60,60,008000048,2024-02-08 19:53
008,70,70,008000048,2024-02-08 19:53
032,56,56,032001734,2024-02-08 19:53
032,64,64,032001734,2024-02-08 19:53
069,50,50,069000263,2024-02-08 19:53
016,72,72,016001275,2024-02-08 19:53
012,62,62,012001264,2024-02-08 19:53
016,75,75,016001275,2024-02-08 19:53
012,75,75,012001264,2024-02-08 19:53
062,48,48,062000039,2024-02-08 19:53
500,35,35,500800051,2024-02-08 19:53
500,31,31,500800051,2024-02-08 19:53
016,73,73,016001278,2024-02-08 19:53
057,119,119,057001760,2024-02-08 19:53
057,131,131,057001760,2024-02-08 19:53
056,71,71,056000719,2024-02-08 19:53
066,115,115,066000719,2024-02-08 19:54
031,82,82,031000850,2024-02-08 19:54
066,96,96,066000719,2024-02-08 19:54
032,57,57,032001733,2024-02-08 19:54
059,100,100,059000137,2024-02-08 19:54
032,65,65,032001733,2024-02-08 19:54
064,71,71,064000701,2024-02-08 19:54
064,61,61,064000701,2024-02-08 19:54
016,74,74,016001277,2024-02-08 19:54
008,61,61,008000050,2024-02-08 19:54
016,76,76,016001277,2024-02-08 19:54
033,79,79,033001113,2024-02-08 19:54
008,71,71,008000050,2024-02-08 19:54
033,82,82,033001113,2024-02-08 19:54
062,49,49,062000042,2024-02-08 19:54
062,49,49,062000042,2024-02-08 19:54
500,36,36,500800052,2024-02-08 19:54
500,32,32,500800052,2024-02-08 19:54
059,89,89,059000143,2024-02-08 19:54
004,91,91,004000150,2024-02-08 19:54
059,101,101,059000143,2024-02-08 19:54
004,80,80,004000150,2024-02-08 19:54
057,120,120,057001757,2024-02-08 19:54
057,132,132,057001757,2024-02-08 19:54
058,67,67,058000792,2024-02-08 19:54
058,61,61,058000792,2024-02-08 19:54
003,85,85,003000492,2024-02-08 19:54
056,72,72,056000720,2024-02-08 19:54
033,80,80,033001095,2024-02-08 19:54
033,83,83,033001095,2024-02-08 19:54
066,116,116,066000720,2024-02-08 19:54
066,97,97,066000720,2024-02-08 19:54
009,96,96,009000004,2024-02-08 19:54
009,91,91,009000004,2024-02-08 19:54
010,60,60,010000131,2024-02-08 19:55
062,50,50,062000045,2024-02-08 19:55
010,66,66,010000131,2024-02-08 19:55
016,77,77,016001281,2024-02-08 19:55
057,121,121,057001754,2024-02-08 19:55
057,133,133,057001754,2024-02-08 19:55
032,58,58,032001731,2024-02-08 19:55
032,66,66,032001731,2024-02-08 19:55
033,84,84,033001100,2024-02-08 19:55
007,42,42,007001312,2024-02-08 19:55
007,49,49,007001312,2024-02-08 19:55
033,81,81,033001106,2024-02-08 19:55
033,85,85,033001106,2024-02-08 19:55
028,84,84,028000852,2024-02-08 19:55
004,92,92,004000153,2024-02-08 19:55
500,37,37,500800100,2024-02-08 19:55
004,81,81,004000153,2024-02-08 19:55
500,33,33,500800100,2024-02-08 19:55
008,62,62,008000047,2024-02-08 19:55
008,72,72,008000047,2024-02-08 19:55
066,98,98,066000721,2024-02-08 19:55
057,122,122,057001751,2024-02-08 19:55
059,102,102,059000151,2024-02-08 19:55
056,76,76,056000716,2024-02-08 19:55
057,134,134,057001751,2024-02-08 19:55
056,73,73,056000716,2024-02-08 19:55
064,62,62,064000703,2024-02-08 19:55
028,86,86,028000854,2024-02-08 19:55
028,85,85,028000854,2024-02-08 19:55
033,82,82,033001110,2024-02-08 19:55
033,86,86,033001110,2024-02-08 19:55
062,50,50,062000048,2024-02-08 19:55
062,51,51,062000048,2024-02-08 19:55
059,90,90,059000140,2024-02-08 19:56
059,103,103,059000140,2024-02-08 19:56
057,123,123,057001748,2024-02-08 19:56
057,135,135,057001748,2024-02-08 19:56
032,59,59,032001730,2024-02-08 19:56
500,38,38,500800099,2024-02-08 19:56
032,67,67,032001730,2024-02-08 19:56
500,34,34,500800099,2024-02-08 19:56
008,63,63,008000046,2024-02-08 19:56
008,73,73,008000046,2024-02-08 19:56
031,71,71,031000862,2024-02-08 19:56
031,83,83,031000862,2024-02-08 19:56
028,86,86,028000842,2024-02-08 19:56
004,93,93,004000155,2024-02-08 19:56
004,82,82,004000155,2024-02-08 19:56
077,48,48,077000147,2024-02-08 19:56
058,68,68,058000794,2024-02-08 19:56
059,91,91,059000139,2024-02-08 19:56
058,62,62,058000794,2024-02-08 19:56
059,104,104,059000139,2024-02-08 19:56
057,124,124,057001745,2024-02-08 19:56
066,117,117,066000722,2024-02-08 19:56
057,136,136,057001745,2024-02-08 19:56
066,99,99,066000722,2024-02-08 19:56
016,78,78,016001280,2024-02-08 19:56
003,86,86,003000499,2024-02-08 19:56
003,64,64,003000499,2024-02-08 19:56
057,125,125,057001742,2024-02-08 19:57
500,35,35,500800098,2024-02-08 19:57
057,137,137,057001742,2024-02-08 19:57
064,72,72,064000705,2024-02-08 19:57
016,75,75,016001279,2024-02-08 19:57
064,63,63,064000705,2024-02-08 19:57
016,79,79,016001279,2024-02-08 19:57
028,87,87,028000850,2024-02-08 19:57
031,84,84,031000849,2024-02-08 19:57
008,64,64,008000045,2024-02-08 19:57
008,74,74,008000045,2024-02-08 19:57
032,60,60,032001728,2024-02-08 19:57
004,83,83,004000174,2024-02-08 19:57
081,32,32,081000052,2024-02-08 19:57
016,76,76,016001284,2024-02-08 19:57
066,118,118,066000723,2024-02-08 19:57
016,80,80,016001284,2024-02-08 19:57
066,100,100,066000723,2024-02-08 19:57
080,19,19,080000275,2024-02-08 19:58
080,16,16,080000275,2024-02-08 19:58
028,87,87,028000845,2024-02-08 19:58
080,17,17,080000276,2024-02-08 19:58
028,88,88,028000845,2024-02-08 19:58
